,ServerName,CharacterName,CharacterLevel,CharacterClassName,ItemAvgLevel,ItemMaxLevel,expediction_townname,user
20700,실리안,로아면소서리산668,69,소서리스,"1,585.00","1,585.00",내골드보유량0G,사멸의사멸
20701,실리안,안에서안싸우는싸움꾼,70,인파이터,"1,641.67","1,641.67",내골드보유량0G,사멸의사멸
20702,실리안,피나고알배기고이갈린사격,70,건슬링어,"1,585.00","1,585.00",내골드보유량0G,사멸의사멸
20703,카마인,데카이즈마인,10,워로드,50.00,50.00,컨텐츠 개방 필요,사멸의사멸
20704,루페온,루페온페온수집가,10,슬레이어,50.00,50.00,컨텐츠 개방 필요,사멸의사멸
20705,카단,무한리필가게의포식자,10,슬레이어,50.00,50.00,컨텐츠 개방 필요,사멸의사멸
20706,아브렐슈드,PRI훈련장바둑알도둑,60,데빌헌터,"1,585.00","1,585.00",내보유골드0G,사멸의사멸
20707,아브렐슈드,앞에서안싸우는차단기,58,브레이커,"1,540.00","1,540.00",내보유골드0G,사멸의사멸
20708,아브렐슈드,포순자,58,슬레이어,"1,540.00","1,540.00",내보유골드0G,사멸의사멸
20709,루페온,벨네브,70,환수사,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20710,루페온,아린시엘,70,환수사,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20711,루페온,시라츠네,70,환수사,"1,731.67","1,731.67",흰토끼단,마기아스텔라
20712,루페온,아야츠네,70,환수사,"1,704.17","1,704.17",흰토끼단,마기아스텔라
20713,루페온,하이린데,70,기상술사,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20714,루페온,제로임팩트,70,브레이커,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20715,루페온,에델키티,70,도화가,"1,720.00","1,720.00",흰토끼단,마기아스텔라
20716,루페온,흰고양이단,70,인파이터,"1,640.83","1,640.83",흰토끼단,마기아스텔라
20717,루페온,라비아체,70,소울이터,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20718,루페온,카르소미어,70,슬레이어,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20719,루페온,엘르피아,70,슬레이어,"1,700.83","1,700.83",흰토끼단,마기아스텔라
20720,루페온,렌아야,70,도화가,"1,720.00","1,720.00",흰토끼단,마기아스텔라
20721,루페온,릴리페이아,70,기상술사,"1,704.17","1,704.17",흰토끼단,마기아스텔라
20722,루페온,아젤리즈,70,기상술사,"1,741.67","1,741.67",흰토끼단,마기아스텔라
20723,루페온,셀다하,70,기상술사,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20724,루페온,세리벨르,70,도화가,"1,720.00","1,720.00",흰토끼단,마기아스텔라
20725,루페온,릴리제,70,도화가,"1,721.67","1,721.67",흰토끼단,마기아스텔라
20726,루페온,홀리어벤저,70,홀리나이트,"1,720.00","1,720.00",흰토끼단,마기아스텔라
20727,루페온,마기아스텔라,70,서머너,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20728,루페온,에테리네,70,데모닉,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20729,루페온,해피어라운드,70,바드,"1,720.00","1,720.00",흰토끼단,마기아스텔라
20730,루페온,리리컬릴리,70,소서리스,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20731,루페온,아리안로드,70,창술사,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20732,루페온,게슈펜스트,70,건슬링어,"1,640.83","1,640.83",흰토끼단,마기아스텔라
20733,루페온,엘파린,70,리퍼,"1,680.83","1,680.83",흰토끼단,마기아스텔라
20734,루페온,아즈라티느,70,아르카나,"1,640.83","1,640.83",흰토끼단,마기아스텔라
20735,루페온,힐데가르드,70,블레이드,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20736,루페온,이렌하나,70,기공사,"1,730.00","1,730.00",흰토끼단,마기아스텔라
20737,루페온,스이히나,70,배틀마스터,"1,700.83","1,700.83",흰토끼단,마기아스텔라
20738,루페온,흰토끼단,70,인파이터,"1,700.83","1,700.83",흰토끼단,마기아스텔라
20739,루페온,벨네브,70,환수사,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20740,루페온,아린시엘,70,환수사,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20741,루페온,시라츠네,70,환수사,"1,731.67","1,731.67",흰토끼단,마기아스텔라
20742,루페온,아야츠네,70,환수사,"1,704.17","1,704.17",흰토끼단,마기아스텔라
20743,루페온,하이린데,70,기상술사,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20744,루페온,제로임팩트,70,브레이커,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20745,루페온,에델키티,70,도화가,"1,720.00","1,720.00",흰토끼단,마기아스텔라
20746,루페온,흰고양이단,70,인파이터,"1,640.83","1,640.83",흰토끼단,마기아스텔라
20747,루페온,라비아체,70,소울이터,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20748,루페온,카르소미어,70,슬레이어,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20749,루페온,엘르피아,70,슬레이어,"1,700.83","1,700.83",흰토끼단,마기아스텔라
20750,루페온,렌아야,70,도화가,"1,720.00","1,720.00",흰토끼단,마기아스텔라
20751,루페온,릴리페이아,70,기상술사,"1,704.17","1,704.17",흰토끼단,마기아스텔라
20752,루페온,아젤리즈,70,기상술사,"1,741.67","1,741.67",흰토끼단,마기아스텔라
20753,루페온,셀다하,70,기상술사,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20754,루페온,세리벨르,70,도화가,"1,720.00","1,720.00",흰토끼단,마기아스텔라
20755,루페온,릴리제,70,도화가,"1,721.67","1,721.67",흰토끼단,마기아스텔라
20756,루페온,홀리어벤저,70,홀리나이트,"1,720.00","1,720.00",흰토끼단,마기아스텔라
20757,루페온,마기아스텔라,70,서머너,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20758,루페온,에테리네,70,데모닉,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20759,루페온,해피어라운드,70,바드,"1,720.00","1,720.00",흰토끼단,마기아스텔라
20760,루페온,리리컬릴리,70,소서리스,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20761,루페온,아리안로드,70,창술사,"1,640.00","1,640.00",흰토끼단,마기아스텔라
20762,루페온,게슈펜스트,70,건슬링어,"1,640.83","1,640.83",흰토끼단,마기아스텔라
20763,루페온,엘파린,70,리퍼,"1,680.83","1,680.83",흰토끼단,마기아스텔라
20764,루페온,아즈라티느,70,아르카나,"1,640.83","1,640.83",흰토끼단,마기아스텔라
20765,루페온,힐데가르드,70,블레이드,"1,680.00","1,680.00",흰토끼단,마기아스텔라
20766,루페온,이렌하나,70,기공사,"1,730.00","1,730.00",흰토끼단,마기아스텔라
20767,루페온,스이히나,70,배틀마스터,"1,700.83","1,700.83",흰토끼단,마기아스텔라
20768,루페온,흰토끼단,70,인파이터,"1,700.83","1,700.83",흰토끼단,마기아스텔라
20769,실리안,지뱅가드,1,전사(여),0.00,0.00,지뱅존,듬직뱅
20770,실리안,상남자지뱅,70,브레이커,"1,640.83","1,640.83",지뱅존,듬직뱅
20771,실리안,영혼수확자지뱅,70,소울이터,"1,701.67","1,701.67",지뱅존,듬직뱅
20772,실리안,오야지뱅,70,인파이터,"1,701.67","1,701.67",지뱅존,듬직뱅
20773,실리안,포식자지뱅,70,슬레이어,"1,721.00","1,721.00",지뱅존,듬직뱅
20774,실리안,카이지뱅,69,아르카나,"1,340.00","1,340.00",지뱅존,듬직뱅
20775,실리안,깜찍발랄상큼큐트프리티뱅,70,기상술사,"1,641.67","1,641.67",지뱅존,듬직뱅
20776,실리안,서폿세팅없어요,69,도화가,"1,550.00","1,550.00",지뱅존,듬직뱅
20777,실리안,듬직뱅,70,워로드,"1,640.00","1,640.00",지뱅존,듬직뱅
20778,실리안,이레귤러,70,건슬링어,"1,726.67","1,726.67",지뱅존,듬직뱅
20779,실리안,악마지뱅,70,데모닉,"1,702.50","1,702.50",지뱅존,듬직뱅
20780,실리안,베르세르크지뱅,70,버서커,"1,641.83","1,641.83",지뱅존,듬직뱅
20781,실리안,아이언지뱅,70,스카우터,"1,641.00","1,641.00",지뱅존,듬직뱅
20782,실리안,창술사지뱅,70,창술사,"1,701.67","1,701.67",지뱅존,듬직뱅
20783,실리안,지표의수호자지뱅,70,데빌헌터,"1,641.67","1,641.67",지뱅존,듬직뱅
20784,루페온,세우라제일격스트라이카,10,스트라이커,50.00,50.00,컨텐츠 개방 필요,듬직뱅
20785,아만,원천강오늘이,61,기상술사,"1,475.00","1,475.00",한국신화,바리데기할매
20786,아만,바리데기할매,67,도화가,"1,640.00","1,640.00",한국신화,바리데기할매
20787,아만,터주신,61,디스트로이어,"1,560.00","1,560.00",한국신화,바리데기할매
20788,아만,호러풀군바리,61,블래스터,"1,560.00","1,560.00",한국신화,바리데기할매
20789,아만,큰성주신,62,워로드,"1,600.00","1,600.00",한국신화,바리데기할매
20790,아만,공대복학생,61,스카우터,"1,585.00","1,585.00",한국신화,바리데기할매
20791,아만,하눙님,69,홀리나이트,"1,640.83","1,640.83",한국신화,바리데기할매
20792,니나브,이것스샷찎었습니다,70,건슬링어,"1,606.67","1,606.67",리듬게임하면장애인,아니억떢계이럴수가잇어
20793,니나브,니자신에주채가않대나,70,리퍼,"1,641.33","1,641.33",리듬게임하면장애인,아니억떢계이럴수가잇어
20794,니나브,예축하드리구요,70,바드,"1,600.00","1,600.00",리듬게임하면장애인,아니억떢계이럴수가잇어
20795,니나브,니는이게재밌을일이냐,70,소서리스,"1,640.83","1,640.83",리듬게임하면장애인,아니억떢계이럴수가잇어
20796,니나브,아니억떢계이럴수가잇어,70,도화가,"1,640.00","1,640.00",리듬게임하면장애인,아니억떢계이럴수가잇어
20797,니나브,니가그렇다면그런거겟지,70,블레이드,"1,700.83","1,700.83",리듬게임하면장애인,아니억떢계이럴수가잇어
20798,카제로스,츠낑,50,리퍼,"1,415.00","1,415.00",리듬게임하면장애인,아니억떢계이럴수가잇어
20799,루페온,츄껌,50,리퍼,"1,415.00","1,415.00",리듬게임하면장애인,아니억떢계이럴수가잇어
20800,아브렐슈드,추샴,50,리퍼,"1,460.00","1,460.00",리듬게임하면장애인,아니억떢계이럴수가잇어
20801,니나브,HONG006,65,바드,"1,585.00","1,585.00",HONG,HONG002
20802,니나브,HONG005,70,바드,"1,640.00","1,640.00",HONG,HONG002
20803,니나브,HONG004,55,바드,"1,580.00","1,580.00",HONG,HONG002
20804,니나브,HONG003,70,바드,"1,642.50","1,642.50",HONG,HONG002
20805,니나브,HONG002,70,바드,"1,640.00","1,640.00",HONG,HONG002
20806,니나브,HONG001,70,바드,"1,641.67","1,641.67",HONG,HONG002
20807,아브렐슈드,순수바라기,20,서머너,62.73,0.00,원정대 영지 개방까지 도달하지 못한 자,따숩하루
20808,아브렐슈드,선다니엘,38,데빌헌터,181.45,0.00,원정대 영지 개방까지 도달하지 못한 자,따숩하루
20809,아만,당근덕후,10,창술사,50.00,50.00,원정대 영지 개방까지 도달하지 못한 자,따숩하루
20810,아만,쏭엘v,11,스카우터,67.50,67.50,원정대 영지 개방까지 도달하지 못한 자,따숩하루
20811,아만,췌파,12,홀리나이트,68.33,68.33,원정대 영지 개방까지 도달하지 못한 자,따숩하루
20812,아만,나노야v,11,리퍼,65.00,65.00,원정대 영지 개방까지 도달하지 못한 자,따숩하루
20813,아만,순수바라기v,50,아르카나,275.00,275.00,원정대 영지 개방까지 도달하지 못한 자,따숩하루
20814,아만,암얍,50,호크아이,"1,250.00","1,250.00",원정대 영지 개방까지 도달하지 못한 자,따숩하루
20815,루페온,따숩행복,63,바드,"1,585.00","1,585.00",따수운 하루,따숩하루
20816,루페온,별늘,66,환수사,"1,621.67","1,621.67",따수운 하루,따숩하루
20817,루페온,따숩노을,70,바드,"1,674.17","1,674.17",따수운 하루,따숩하루
20818,루페온,따숩하루,70,도화가,"1,640.00","1,640.00",따수운 하루,따숩하루
20819,루페온,따숩하늘,69,바드,"1,606.67","1,606.67",따수운 하루,따숩하루
20820,카마인,귀차니즘마스터,11,버서커,32.27,0.00,원정대 영지 개방까지 도달하지 못한 자,SionPa
20821,카마인,언제까지할꺼,19,데빌헌터,57.36,0.00,원정대 영지 개방까지 도달하지 못한 자,SionPa
20822,아브렐슈드,시온아이,10,서머너,53.33,53.33,원정대 영지 개방까지 도달하지 못한 자,SionPa
20823,카단,반려곰여우가능,69,환수사,"1,640.00","1,640.00",영지버섯,SionPa
20824,카단,한방이쎄다면서요,49,기공사,246.67,246.67,영지버섯,SionPa
20825,카단,강화잘됨,70,리퍼,"1,640.00","1,640.00",영지버섯,SionPa
20826,카단,유산많은스카,58,스카우터,"1,521.67","1,521.67",영지버섯,SionPa
20827,카단,절정창술사요,60,창술사,"1,600.83","1,600.83",영지버섯,SionPa
20828,카단,벼베기일인자,70,소울이터,"1,660.83","1,660.83",영지버섯,SionPa
20829,카단,문신있어서함,51,데모닉,"1,447.50","1,447.50",영지버섯,SionPa
20830,카단,너를도아가,70,도화가,"1,640.00","1,640.00",영지버섯,SionPa
20831,카단,빨강머리야,50,슬레이어,"1,452.50","1,452.50",영지버섯,SionPa
20832,카단,lee기상,59,기상술사,"1,540.00","1,540.00",영지버섯,SionPa
20833,카단,디s트로이,66,디스트로이어,"1,640.00","1,640.00",영지버섯,SionPa
20834,카단,간나야놀자,55,건슬링어,"1,462.50","1,462.50",영지버섯,SionPa
20835,카단,배를master,57,배틀마스터,"1,490.00","1,490.00",영지버섯,SionPa
20836,카단,SionPa,70,바드,"1,640.00","1,640.00",영지버섯,SionPa
20837,카단,시온Pa,60,서머너,"1,590.83","1,590.83",영지버섯,SionPa
20838,실리안,SionI,1,마법사,0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,SionPa
20839,카제로스,천만불떵꼬,46,인파이터,223.33,223.33,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20840,카제로스,틔빚,12,디스트로이어,32.91,0.00,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20841,카제로스,듸빚,50,디스트로이어,248.33,248.33,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20842,카제로스,로드버즈,12,호크아이,32.55,0.00,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20843,카제로스,긔빚,1,전사(남),0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20844,루페온,치아에초밥이끼면ESC,69,환수사,"1,640.83","1,640.83",긔빚,여자는슴부심남자는자부심
20845,루페온,기름의유통기한은오일,70,바드,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20846,루페온,식혜를영어로하면CK,70,도화가,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20847,루페온,사진찍을때찾는음식은김치,70,홀리나이트,"1,600.00","1,600.00",긔빚,여자는슴부심남자는자부심
20848,루페온,워어얼화아수우모옥그음퇼,70,홀리나이트,"1,600.00","1,600.00",긔빚,여자는슴부심남자는자부심
20849,루페온,여자는슴부심남자는자부심,70,바드,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20850,루페온,웃으면서읽는글은싱글벙글,70,도화가,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20851,루페온,이빨에초밥이끼면ESC,70,도화가,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20852,루페온,얼음을말리면드라이아이스,70,바드,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20853,루페온,집합을영어로하면홈플러스,70,블레이드,"1,584.17","1,584.17",긔빚,여자는슴부심남자는자부심
20854,루페온,곰이다니는목욕탕은곰탕,70,워로드,"1,582.50","1,582.50",긔빚,여자는슴부심남자는자부심
20855,루페온,베풀선가운데중,70,창술사,"1,587.50","1,587.50",긔빚,여자는슴부심남자는자부심
20856,카제로스,천만불떵꼬,46,인파이터,223.33,223.33,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20857,카제로스,틔빚,12,디스트로이어,32.91,0.00,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20858,카제로스,듸빚,50,디스트로이어,248.33,248.33,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20859,카제로스,로드버즈,12,호크아이,32.55,0.00,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20860,카제로스,긔빚,1,전사(남),0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20861,루페온,치아에초밥이끼면ESC,69,환수사,"1,640.83","1,640.83",긔빚,여자는슴부심남자는자부심
20862,루페온,기름의유통기한은오일,70,바드,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20863,루페온,식혜를영어로하면CK,70,도화가,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20864,루페온,사진찍을때찾는음식은김치,70,홀리나이트,"1,600.00","1,600.00",긔빚,여자는슴부심남자는자부심
20865,루페온,워어얼화아수우모옥그음퇼,70,홀리나이트,"1,600.00","1,600.00",긔빚,여자는슴부심남자는자부심
20866,루페온,여자는슴부심남자는자부심,70,바드,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20867,루페온,웃으면서읽는글은싱글벙글,70,도화가,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20868,루페온,이빨에초밥이끼면ESC,70,도화가,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20869,루페온,얼음을말리면드라이아이스,70,바드,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20870,루페온,집합을영어로하면홈플러스,70,블레이드,"1,584.17","1,584.17",긔빚,여자는슴부심남자는자부심
20871,루페온,곰이다니는목욕탕은곰탕,70,워로드,"1,582.50","1,582.50",긔빚,여자는슴부심남자는자부심
20872,루페온,베풀선가운데중,70,창술사,"1,587.50","1,587.50",긔빚,여자는슴부심남자는자부심
20873,카제로스,천만불떵꼬,46,인파이터,223.33,223.33,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20874,카제로스,틔빚,12,디스트로이어,32.91,0.00,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20875,카제로스,듸빚,50,디스트로이어,248.33,248.33,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20876,카제로스,로드버즈,12,호크아이,32.55,0.00,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20877,카제로스,긔빚,1,전사(남),0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,여자는슴부심남자는자부심
20878,루페온,치아에초밥이끼면ESC,69,환수사,"1,640.83","1,640.83",긔빚,여자는슴부심남자는자부심
20879,루페온,기름의유통기한은오일,70,바드,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20880,루페온,식혜를영어로하면CK,70,도화가,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20881,루페온,사진찍을때찾는음식은김치,70,홀리나이트,"1,600.00","1,600.00",긔빚,여자는슴부심남자는자부심
20882,루페온,워어얼화아수우모옥그음퇼,70,홀리나이트,"1,600.00","1,600.00",긔빚,여자는슴부심남자는자부심
20883,루페온,여자는슴부심남자는자부심,70,바드,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20884,루페온,웃으면서읽는글은싱글벙글,70,도화가,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20885,루페온,이빨에초밥이끼면ESC,70,도화가,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20886,루페온,얼음을말리면드라이아이스,70,바드,"1,640.00","1,640.00",긔빚,여자는슴부심남자는자부심
20887,루페온,집합을영어로하면홈플러스,70,블레이드,"1,584.17","1,584.17",긔빚,여자는슴부심남자는자부심
20888,루페온,곰이다니는목욕탕은곰탕,70,워로드,"1,582.50","1,582.50",긔빚,여자는슴부심남자는자부심
20889,루페온,베풀선가운데중,70,창술사,"1,587.50","1,587.50",긔빚,여자는슴부심남자는자부심
20890,카마인,고양이장송곡,70,소울이터,0.00,"1,640.00",고양이의노래,고양이장송곡
20891,카마인,고양이폭주곡,60,슬레이어,"1,490.00","1,490.00",고양이의노래,고양이장송곡
20892,카마인,고양이기악곡,60,기상술사,"1,580.00","1,580.00",고양이의노래,고양이장송곡
20893,카마인,고양이댄스곡,60,데빌헌터,"1,540.00","1,540.00",고양이의노래,고양이장송곡
20894,카마인,고양이기상곡,60,도화가,"1,561.67","1,561.67",고양이의노래,고양이장송곡
20895,카마인,고양이희망곡,60,데모닉,"1,541.67","1,541.67",고양이의노래,고양이장송곡
20896,카마인,고양이절망곡,59,리퍼,"1,385.00","1,385.00",고양이의노래,고양이장송곡
20897,카마인,고양이사랑곡,70,배틀마스터,0.00,"1,644.17",고양이의노래,고양이장송곡
20898,카마인,고양이히트곡,70,기공사,0.00,"1,641.67",고양이의노래,고양이장송곡
20899,카마인,고양이애창곡,60,소서리스,"1,370.00","1,370.00",고양이의노래,고양이장송곡
20900,카마인,고양이전주곡,60,서머너,"1,588.33","1,588.33",고양이의노래,고양이장송곡
20901,카마인,고양이진혼곡,60,창술사,"1,541.67","1,541.67",고양이의노래,고양이장송곡
20902,카마인,고양이모음곡,60,블레이드,913.33,"1,385.00",고양이의노래,고양이장송곡
20903,카마인,고양이즉흥곡,60,워로드,"1,460.00","1,460.00",고양이의노래,고양이장송곡
20904,카마인,고양이환상곡,60,바드,"1,510.83","1,510.83",고양이의노래,고양이장송곡
20905,카마인,고양이독주곡,59,스트라이커,"1,325.00","1,325.00",고양이의노래,고양이장송곡
20906,카마인,고양이변주곡,60,건슬링어,"1,585.00","1,585.00",고양이의노래,고양이장송곡
20907,카마인,고양이합주곡,70,인파이터,0.00,"1,655.83",고양이의노래,고양이장송곡
20908,카마인,고양이연주곡,60,블래스터,"1,370.00","1,370.00",고양이의노래,고양이장송곡
20909,루페온,장기백안나오는캐릭터,70,브레이커,"1,648.33","1,648.33",박성준씨의영지,박성준씨
20910,루페온,장기백만나오는캐릭터,61,소울이터,"1,563.33","1,563.33",박성준씨의영지,박성준씨
20911,루페온,일요일에출근하면월요병이,60,슬레이어,"1,415.00","1,415.00",박성준씨의영지,박성준씨
20912,루페온,카라멜마끼아또한잔주세요,67,기상술사,"1,600.00","1,600.00",박성준씨의영지,박성준씨
20913,루페온,카페모카아이스한잔주세요,62,도화가,"1,587.50","1,587.50",박성준씨의영지,박성준씨
20914,루페온,떡국만드는떡이름은떡국떡,60,블래스터,"1,445.00","1,445.00",박성준씨의영지,박성준씨
20915,루페온,아이스카푸치노한잔주세요,61,소서리스,"1,561.67","1,561.67",박성준씨의영지,박성준씨
20916,루페온,박성준씨,70,홀리나이트,"1,640.00","1,640.00",박성준씨의영지,박성준씨
20917,루페온,막뚱,70,데모닉,"1,640.83","1,640.83",박성준씨의영지,박성준씨
20918,루페온,전장을궤뚫는창,60,창술사,"1,520.00","1,520.00",박성준씨의영지,박성준씨
20919,루페온,젠장,70,블래스터,"1,660.17","1,660.17",박성준씨의영지,박성준씨
20920,실리안,맛이쪙,1,마법사,0.00,0.00,원정대 영지 개방까지 도달하지 못한 자,박성준씨
20921,카단,원래잘될줄알았다네,70,홀리나이트,"1,640.00","1,640.00",영지이름있어,원래잘될줄알았다네
20922,카단,설탕발림가득한말,59,홀리나이트,"1,520.00","1,520.00",영지이름있어,원래잘될줄알았다네
20923,카단,Whichmeans,59,홀리나이트,"1,540.00","1,540.00",영지이름있어,원래잘될줄알았다네
20924,카단,잘됐다잘했어,59,홀리나이트,"1,520.00","1,520.00",영지이름있어,원래잘될줄알았다네
20925,카단,G4UGFU,50,홀리나이트,"1,355.00","1,355.00",영지이름있어,원래잘될줄알았다네
20926,카단,헛소리그만해라,59,홀리나이트,"1,520.00","1,520.00",영지이름있어,원래잘될줄알았다네
20927,카단,Cutthecrap,59,홀리나이트,"1,520.00","1,520.00",영지이름있어,원래잘될줄알았다네
20928,니나브,설레임과두려움으로,50,홀리나이트,635.00,635.00,내려가지말고올라가,원래잘될줄알았다네
20929,니나브,뒤돌아볼수는없지,50,홀리나이트,635.00,635.00,내려가지말고올라가,원래잘될줄알았다네
20930,니나브,수평선을바라보며,50,홀리나이트,635.00,635.00,내려가지말고올라가,원래잘될줄알았다네
20931,니나브,선택의누적이곧삶이다,50,홀리나이트,"1,490.00","1,490.00",내려가지말고올라가,원래잘될줄알았다네
20932,니나브,치고올라간다,50,리퍼,"1,250.00","1,250.00",내려가지말고올라가,원래잘될줄알았다네
20933,니나브,잠시내얘길들어봐줘,50,워로드,"1,415.00","1,415.00",내려가지말고올라가,원래잘될줄알았다네
20934,실리안,다시돌아올수없는,50,홀리나이트,665.00,665.00,떠들고싶고,원래잘될줄알았다네
20935,실리안,흐르곤했었던그날들,50,홀리나이트,665.00,665.00,떠들고싶고,원래잘될줄알았다네
20936,실리안,부르는것만으로도,50,홀리나이트,672.50,672.50,떠들고싶고,원래잘될줄알았다네
20937,실리안,소식조차알수없지만,50,소울이터,"1,420.00","1,420.00",떠들고싶고,원래잘될줄알았다네
20938,실리안,기억조차못하곘지만,50,홀리나이트,672.50,672.50,떠들고싶고,원래잘될줄알았다네
20939,실리안,말하고싶고,55,홀리나이트,"1,490.00","1,490.00",떠들고싶고,원래잘될줄알았다네
20940,아브렐슈드,빛바랜사진속에,50,홀리나이트,635.00,635.00,원정대 영지 개방까지 도달하지 못한 자,원래잘될줄알았다네
20941,아브렐슈드,외롭게남은이공간,50,홀리나이트,635.00,635.00,원정대 영지 개방까지 도달하지 못한 자,원래잘될줄알았다네
20942,아브렐슈드,가만히멀어져가면,50,홀리나이트,635.00,635.00,원정대 영지 개방까지 도달하지 못한 자,원래잘될줄알았다네
20943,아브렐슈드,조용히들리는소리,50,홀리나이트,635.00,635.00,원정대 영지 개방까지 도달하지 못한 자,원래잘될줄알았다네
20944,아브렐슈드,불빛하나둘꺼져갈때,50,소울이터,"1,415.00","1,415.00",원정대 영지 개방까지 도달하지 못한 자,원래잘될줄알았다네
20945,아브렐슈드,후회하지않고,50,홀리나이트,"1,490.00","1,490.00",원정대 영지 개방까지 도달하지 못한 자,원래잘될줄알았다네
20946,카제로스,다시는그날을,50,홀리나이트,500.00,500.00,컨텐츠 개방 필요,원래잘될줄알았다네
20947,카제로스,돌아가지못할,50,홀리나이트,500.00,500.00,컨텐츠 개방 필요,원래잘될줄알았다네
20948,카제로스,노을이지던골목길,50,홀리나이트,500.00,500.00,컨텐츠 개방 필요,원래잘될줄알았다네
20949,카제로스,가버리는것처럼,50,소울이터,635.00,635.00,컨텐츠 개방 필요,원래잘될줄알았다네
20950,카제로스,떠나천천히잊어줄래,50,홀리나이트,"1,422.50","1,422.50",컨텐츠 개방 필요,원래잘될줄알았다네
20951,카제로스,습관의끈,50,기상술사,635.00,635.00,컨텐츠 개방 필요,원래잘될줄알았다네
20952,아만,미래로달아나자,50,소울이터,500.00,500.00,컨텐츠 개방 필요,원래잘될줄알았다네
20953,아만,여기손을잡아,50,홀리나이트,500.00,500.00,컨텐츠 개방 필요,원래잘될줄알았다네
20954,아만,하루가돌아오겠지,50,소울이터,500.00,500.00,컨텐츠 개방 필요,원래잘될줄알았다네
20955,아만,출구가있긴할까,50,소울이터,"1,100.00","1,100.00",컨텐츠 개방 필요,원래잘될줄알았다네
20956,아만,어디서부터어긋났을까,50,홀리나이트,"1,415.00","1,415.00",컨텐츠 개방 필요,원래잘될줄알았다네
20957,아만,마지막엔알아야했어,50,기상술사,"1,100.00","1,100.00",컨텐츠 개방 필요,원래잘될줄알았다네
20958,카마인,흘러가는시간들을,50,홀리나이트,500.00,500.00,컨텐츠 개방 필요,원래잘될줄알았다네
20959,카마인,스크린이펼쳐져,50,홀리나이트,500.00,500.00,컨텐츠 개방 필요,원래잘될줄알았다네
